Sócrates em contra-ataque: Passos Coelho põe em causa “esforço dos portugueses”	ent1_opposes_ent2		2011-05-24 15:28:00	http://www.publico.pt/1495705	Sócrates	Passos Coelho	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
Augusto Santos Silva: "Cavaco Silva garantiu que cumpriria o seu mandato nos termos constitucionais"	other		2011-05-25	https://arquivo.pt/wayback/20110525211424/http://www.publico.pt/Pol%C3%ADtica/augusto-santos-silva-cavaco-silva-garantiu-que-cumpriria-o-seu-mandato-nos-termos-constitucionais_1250548	Augusto Santos Silva	Cavaco Silva	https://www.wikidata.org/wiki/Q769747	https://www.wikidata.org/wiki/Q57398
Rui Rio recebe Paulo Portas na Câmara do Porto	meet_together		2011-05-25 00:02:00	http://www.publico.pt/1495778	Rui Rio	Paulo Portas	https://www.wikidata.org/wiki/Q7378729	https://www.wikidata.org/wiki/Q58161
Ferreira Leite aparece sábado ao lado de Passos em Braga	meet_together		2011-05-25 16:47:00	http://www.publico.pt/1495906	Ferreira Leite	Passos	https://www.wikidata.org/wiki/Q444059	https://www.wikidata.org/wiki/Q57615
Sócrates frisa que sempre esteve ao lado de César no aprofundamento da autonomia dos Açores	ent1_supports_ent2		2011-05-26 00:03:00	http://www.publico.pt/1495954	Sócrates	César	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q2571494
Sócrates: Passos “muda de convicções segundo as audiências”	ent1_opposes_ent2		2011-05-26 14:21:00	http://www.publico.pt/1496063	Sócrates	Passos	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
Passos desafia Sócrates a revelar resultado de concurso milionário	ent1_opposes_ent2		2011-05-26 15:44:00	http://www.publico.pt/1496084	Passos	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
Santos Silva acusa Passos Coelho de “mudar de convicções como quem muda de casaco”	ent1_opposes_ent2		2011-05-26 18:19:00	http://www.publico.pt/1496117	Santos Silva	Passos Coelho	https://www.wikidata.org/wiki/Q769747	https://www.wikidata.org/wiki/Q57615
Mário Soares junta-se à caravana José Sócrates	ent1_supports_ent2		2011-05-26	https://arquivo.pt/wayback/20110526211707/http://www.tvi24.iol.pt/politica/mario-soares-jose-socrates-campanha-eleicoes-legislativas-tvi24/1256215-4072.html	Mário Soares	José Sócrates	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q182367
Sócrates acusa Passos de mudar de opinião sobre aborto para disputar eleitorado com o CDS	ent1_opposes_ent2		2011-05-27 00:38:00	http://www.publico.pt/1496160	Sócrates	Passos	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
Sócrates diz que Passos Coelho será incapaz de enfrentar interesses corporativos organizados	ent1_opposes_ent2		2011-05-27 15:31:00	http://www.publico.pt/1496274	Sócrates	Passos Coelho	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
Passos compara Sócrates a um treinador que perde os campeonatos	ent1_opposes_ent2		2011-05-27 23:49:00	http://www.publico.pt/1496348	Passos	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
BE: José Gusmão ironiza sobre apoio de Coentrão a Sócrates	other		2011-05-28	https://arquivo.pt/wayback/20110528165630/http://www.tvi24.iol.pt/politica/fabio-coentrao-jose-gusmao-be-campanha-legislativas-tvi24/1256670-4072.html	Guilherme Figueiredo	Sócrates	https://www.wikidata.org/wiki/Q17496473	https://www.wikidata.org/wiki/Q182367
Assis diz que Pacheco Pereira foi agora vítima da "claustrofobia democrática" no PSD	other		2011-05-28 15:44:00	http://www.publico.pt/1496408	Assis	Pacheco Pereira	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q6293647
CDS acusa Marcelo Rebelo de Sousa de pôr em causa relação com Cavaco	more_entities		2011-05-28 23:46:00	http://www.publico.pt/1496448	Marcelo Rebelo de Sousa	Cavaco	https://www.wikidata.org/wiki/Q6756617	https://www.wikidata.org/wiki/Q57398
Sócrates considera curioso que Portas coloque CDS à esquerda do PSD	more_entities		2011-05-29 20:20:00	http://www.publico.pt/1496535	Sócrates	Portas	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q58161
Passos Coelho deixa Paulo Portas sem resposta	other		2011-05-29 23:27:00	http://www.publico.pt/1496545	Passos Coelho	Paulo Portas	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q58161
Vieira da Silva acusa Rebelo de Sousa de fazer “inadmissível apelo ao voto”	ent1_opposes_ent2		2011-05-30 12:07:00	http://www.publico.pt/1496628	Vieira da Silva	Rebelo de Sousa	https://www.wikidata.org/wiki/Q1709692	https://www.wikidata.org/wiki/Q6756617
Passos fez «apelo ao voto inútil», diz Sócrates	ent2_opposes_ent1		2011-05-31	https://arquivo.pt/wayback/20110531015745/http://www.tvi24.iol.pt/comentarios/politica/jose-socrates-campanha-eleicoes-ps-legislativas-tvi24/1257013-4072.html	Passos	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
Balsemão diz que José Sócrates "está queimado"	ent1_opposes_ent2		2011-06-01	https://arquivo.pt/wayback/20110601165741/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=1866594	Balsemão	Sócrates	https://www.wikidata.org/wiki/Q381029	https://www.wikidata.org/wiki/Q182367
Votar em Sócrates dá “brinde”, diz Louçã	other		2011-06-01 00:38:00	http://www.publico.pt/1496906	Sócrates	Louçã	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q1442096
Rui Rio dá vitória a Passos e apela à unidade do partido	other		2011-06-02 22:52:00	http://www.publico.pt/1497248	Rui Rio	Passos	https://www.wikidata.org/wiki/Q7378729	https://www.wikidata.org/wiki/Q57615
Vasco Lourenço diz que movimento cívico "levou cacetada muito grande" com Fernando Nobre	other		2011-06-02 23:40:00	http://www.publico.pt/1497252	Vasco Lourenço	Fernando Nobre	https://www.wikidata.org/wiki/Q2511022	https://www.wikidata.org/wiki/Q3069519
Sócrates desvaloriza sondagens, Passos Coelho pede maioria absoluta	other		2011-06-03	https://arquivo.pt/wayback/20110603191007/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=488265	Sócrates	Passos Coelho	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
Joana Amaral Dias diz que Francisco Louçã é um líder à rasca	ent1_opposes_ent2		2011-06-03	https://arquivo.pt/wayback/20110603153146/http://www.ionline.pt/conteudo/127853-joana-amaral-dias-diz-que-francisco-louca-e-um-lider--rasca	Joana Amaral Dias	Louçã	https://www.wikidata.org/wiki/Q6205661	https://www.wikidata.org/wiki/Q6756617
RTP junta José Eduardo Moniz e Emídio Rangel na noite eleitoral	other		2011-06-03 10:09:00	http://www.publico.pt/1497307	José Eduardo Moniz	Emídio Rangel	https://www.wikidata.org/wiki/Q10309301	https://www.wikidata.org/wiki/Q10272593
Portas pediu o voto a Bagão Felix	ent1_asks_support_ent2		2011-06-03 14:01:00	http://www.publico.pt/1497353	Portas	Bagão Felix	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q2857730
Passos avisa Portas que quem lidera Governo será o PSD	ent1_opposes_ent2		2011-06-03 21:43:00	http://www.publico.pt/1497429	Passos	Portas	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q58161
Passos diz não ter nenhuma resposta para acusação de apelo patético deixada por Sócrates	ent2_opposes_ent1		2011-06-05	https://arquivo.pt/wayback/20110605032338/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=487661	Passos	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
Sócrates fala em “dia feliz para a democracia”, Passos vaticina saída da crise	other		2011-06-05 16:07:00	http://www.publico.pt/1497594	Sócrates	Passos	https://www.wikidata.org/wiki/Q182367	https://www.wikidata.org/wiki/Q57615
António Costa pressionado para disputar a liderança a António José Seguro	other		2011-06-07 15:18:00	http://www.publico.pt/1497902	António Costa	António José Seguro	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q1580316
António Vitorino prefere António Costa para liderança do PS	ent1_supports_ent2		2011-06-11	https://arquivo.pt/wayback/20110611234605/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=21061	António Vitorino	António Costa	https://www.wikidata.org/wiki/Q200941	https://www.wikidata.org/wiki/Q610788
Edite Estrela 19 autarcas e figuras da maçonaria ao lado de Francisco Assis	ent1_supports_ent2		2011-06-11	https://arquivo.pt/wayback/20110611164211/http://www.publico.pt/Pol%C3%ADtica/edite-estrela-19-autarcas-e-figuras-da-maconaria-com-assis_1498248	Edite Estrela	Assis	https://www.wikidata.org/wiki/Q3047625	https://www.wikidata.org/wiki/Q656518
Carlos César afirma que António Costa era a melhor solução para o PS	ent1_supports_ent2		2011-06-18	https://arquivo.pt/wayback/20110618183948/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1882238	Carlos César	António Costa	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q610788
Paulo Portas propõe Nuno Magalhães para líder parlamentar do CDS-PP	ent1_supports_ent2		2011-06-20	https://arquivo.pt/wayback/20110620163123/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1883221	Paulo Portas	Nuno Magalhães	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q11794196
Luís Montenegro confia em eleição de Assunção Esteves	ent1_supports_ent2		2011-06-21	https://arquivo.pt/wayback/20110621155550/http://www.tvi24.iol.pt/politica/montenegro-lider-parlamentar-psd-ar-tvi24/1261816-4072.html	Luís Montenegro	Assunção Esteves	https://www.wikidata.org/wiki/Q11764394	https://www.wikidata.org/wiki/Q2868303
Louça diz que discurso de Passos foi pouco esclarecedor	ent1_opposes_ent2		2011-06-21 19:22:00	http://www.publico.pt/1499690	Louça	Passos	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q57615
Cavaco Silva felicita Ban Ki-moon pela reeleição como secretário-geral ONU	other		2011-06-22 22:10:00	http://www.publico.pt/1499885	Cavaco Silva	Ban Ki-moon	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q1253
Assis quer "suspensão da comparticipação", Seguro propõe emissão conjunta de dívida	mutual_disagreement		2011-06-23 20:09:00	http://www.publico.pt/1499974	Assis	Seguro	https://www.wikidata.org/wiki/Q656518	http://www.wikidata.org/entity/Q1580316
Francisco Assis convidou César para presidente do PS	ent1_supports_ent2		2011-06-23 21:55:00	http://www.publico.pt/1499980	Francisco Assis	César	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q2571494
Cavaco marca primeira reunião semanal com Passos para segunda-feira	other		2011-06-24 17:11:00	http://www.publico.pt/1500086	Cavaco	Passos	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q57615
Jerónimo de Sousa diz que Passos devia ter colocado em Bruxelas a questão da renegociação da dívida	ent1_opposes_ent2		2011-06-25 14:46:00	http://www.publico.pt/1500162	Jerónimo de Sousa	Passos	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q57615
Mário Soares diz que candidatura de Nobre “não fazia sentido”	ent1_opposes_ent2		2011-06-26 13:04:00	http://www.publico.pt/1500241	Mário Soares	Nobre	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q3069519
Cavaco Silva lembra Itamar Franco como “homem íntegro e de convicções”	ent1_supports_ent2		2011-07-03 14:52:00	http://www.publico.pt/1501245	Cavaco Silva	Itamar Franco	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q485946
Assis contrapõe proposta de Seguro com seis debates	other		2011-07-03 19:56:00	http://www.publico.pt/1501263	Assis	Seguro	https://www.wikidata.org/wiki/Q656518	http://www.wikidata.org/entity/Q1580316
Francisco Assis desafia António José Seguro a "debater ideias" em frente a frente	ent1_opposes_ent2		2011-07-07	https://arquivo.pt/wayback/20110707065254/http://www.rtp.pt/noticias/index.php?t=Francisco-Assis-desafia-Antonio-Jose-Seguro-a-debater-ideias-em-frente-a-frente.rtp&article=457114&layout=10&visual=3&tm=9	Francisco Assis	Seguro	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q1580316
Paulo Portas enaltece "valentia" de Maria José Nogueira Pinto	ent1_supports_ent2		2011-07-07	https://arquivo.pt/wayback/20110707154401/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1899411	Paulo Portas	Maria José Nogueira Pinto	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q10325930
Óbito: Paulo Portas enaltece "valentia" de Maria José Nogueira Pinto	ent1_supports_ent2		2011-07-11	https://arquivo.pt/wayback/20110711050704/http://sicnoticias.sapo.pt/Lusa/2011/07/06/bito-paulo-portas-enaltece-valentia-de-maria-jose-nogueira-pinto	Paulo Portas	Maria José Nogueira Pinto	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q10325930
Passos Coelho “devia ser mais activo”, defende António José Seguro	ent2_opposes_ent1		2011-07-11 22:09:00	http://www.publico.pt/1502398	Passos Coelho	António José Seguro	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q1580316
Paiva Monteiro substitui Oliveira Cardoso como vice-CEME	ent1_replaces_ent2		2011-07-12 17:57:00	http://www.publico.pt/1502537	Paiva Monteiro	Oliveira Cardoso	None	None
Assunção Esteves garante "colaboração activa e recorrente" com Cavaco Silva	other		2011-07-14 12:57:00	http://www.publico.pt/1502872	Assunção Esteves	Cavaco Silva	https://www.wikidata.org/wiki/Q2868303	https://www.wikidata.org/wiki/Q57398
Paulo Portas encontra-se segunda-feira com Durão Barroso na sua "estreia" em Bruxelas	meet_together		2011-07-15 16:30:00	http://www.publico.pt/1503126	Paulo Portas	Durão Barroso	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q15849
Passos Coelho “acompanha” Cavaco na defesa da desvalorização do euro	ent1_supports_ent2		2011-07-17 19:49:00	http://www.publico.pt/1503400	Passos Coelho	Cavaco	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q57398
PS: Vitalino Canas declara apoio a António José Seguro	ent1_supports_ent2		2011-07-17	https://arquivo.pt/wayback/20110717214930/http://noticias.sapo.pt/lusa/artigo/12819260.html	Vitalino Canas	António José Seguro	https://www.wikidata.org/wiki/Q10392072	https://www.wikidata.org/wiki/Q1580316
Kohl acusa Merkel de estar a destruir o projecto europeu	ent1_opposes_ent2		2011-07-18 08:41:00	http://www.publico.pt/1503463	Kohl	Merkel	https://www.wikidata.org/wiki/Q2518	https://www.wikidata.org/wiki/Q567
Mandela é um “gigante”, diz Cavaco Silva	ent2_supports_ent1		2011-07-18 21:31:00	http://www.publico.pt/1503607	Mandela	Cavaco Silva	https://www.wikidata.org/wiki/Q8023	https://www.wikidata.org/wiki/Q57398
Assis fala em práticas irregulares nas eleições, Seguro nega	other		2011-07-22 21:16:00	http://www.publico.pt/1504363	Assis	Seguro	https://www.wikidata.org/wiki/Q656518	http://www.wikidata.org/entity/Q1580316
Gabriela Canavilhas critica declarações de Francisco José Viegas	ent1_opposes_ent2		2011-07-27	https://arquivo.pt/wayback/20110727162837/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=25089	Gabriela Canavilhas	Francisco José Viegas	https://www.wikidata.org/wiki/Q10287923	https://www.wikidata.org/wiki/Q57398
Passos diz que Sócrates não autorizou informações à Ongoing	other		2011-07-29 22:56:00	http://www.publico.pt/1505398	Passos	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
Louçã diz que Portas foi “mais rápido que a própria sombra” na venda do BPN	ent1_opposes_ent2		2011-08-07 13:50:00	http://www.publico.pt/1506582	Louçã	Portas	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q58161
Cavaco felicita Jorge Carlos Fonseca pela eleição como Presidente de Cabo Verde	other		2011-08-22 11:38:00	http://www.publico.pt/1508633	Cavaco	Jorge Carlos Fonseca	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q57517
Passos Coelho reúne-se hoje com Zapatero no arranque de ronda europeia	meet_together		2011-08-31 09:22:00	http://www.publico.pt/1509903	Passos Coelho	Zapatero	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q41395
Passos Coelho diz que visitas de Sócrates a Madrid e Berlim não foram surpresa	other		2011-09-01 22:04:00	http://www.publico.pt/1510184	Passos Coelho	Sócrates	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q182367
Constâncio apoia Vital Moreira no imposto sobre transferências financeiras	ent1_opposes_ent2		2011-09-08	https://arquivo.pt/wayback/20110908011245/http://www.ionline.pt/conteudo/6248-constancio-apoia-vital-moreira-no-imposto-transferencias-financeiras	Constâncio	Vital Moreira	https://www.wikidata.org/wiki/Q529992	https://www.wikidata.org/wiki/Q446042
Luís Amado prometeu "tentar convencer" Sócrates sobre utilização das Lajes	other		2011-09-09	https://arquivo.pt/wayback/20110909013618/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1983357	Amado	Sócrates	https://www.wikidata.org/wiki/Q1382641	https://www.wikidata.org/wiki/Q182367
Assis alinha com discurso de Seguro mas faz a defesa de Sócrates	more_entities		2011-09-10 13:11:00	http://www.publico.pt/1511280	Assis	Sócrates	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q182367
Seguro diz que se Passos não quebrar silêncio quanto a Jardim, perde legitimidade para exigir sacrifícios	more_entities		2011-09-18 21:11:00	http://www.publico.pt/1512475	Seguro	Passos	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q57615
César não atribui importância a visita aos Açores, mas diz que Cavaco “é bem-vindo”	other		2011-09-19 18:20:00	http://www.publico.pt/1512608	César	Cavaco	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q57398
César diz que visita Cavaco é boa ocasião para retomar o relacionamento com a região	other		2011-09-21 20:11:00	http://www.publico.pt/1513045	César	Cavaco	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q57398
Berta Cabral sauda visita de Cavaco, que “não é um cidadão igual aos outros”	ent1_supports_ent2		2011-09-24 21:11:00	http://www.publico.pt/1513544	Berta Cabral	Cavaco	https://www.wikidata.org/wiki/Q16498018	https://www.wikidata.org/wiki/Q57398
Vítor Gaspar cita Kafka para explicar desafios do Governo português	other		2011-09-24 21:58:00	http://www.publico.pt/1513548	Vítor Gaspar	Kafka	https://www.wikidata.org/entity/Q2118027	https://www.wikidata.org/wiki/Q905
Maximiano Martins (PS-M) condena "apelo à violência" de Alberto João Jardim	ent1_opposes_ent2		2011-09-27 14:40:00	http://www.publico.pt/1513919	Maximiano Martins	Alberto João Jardim	https://www.wikidata.org/wiki/Q65498301	https://www.wikidata.org/wiki/Q784504
Passos Coelho convidou Mahmud Abbas a visitar Portugal mas “não há datas marcadas”	other		2011-09-30 15:47:00	http://www.publico.pt/1514508	Passos Coelho	Mahmud Abbas	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q127998
Louçã acusa Passos Coelho de conivência com “falcatrua eleitoral”	ent1_opposes_ent2		2011-10-04 20:14:00	http://www.publico.pt/1515107	Louçã	Passos Coelho	https://www.wikidata.org/wiki/Q1442096	https://www.wikidata.org/wiki/Q57615
Mário Soares elogia discurso “republicano” de Cavaco Silva	ent1_supports_ent2		2011-10-05 19:49:00	http://www.publico.pt/1515204	Mário Soares	Cavaco Silva	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q57398
Carlos César acusa Cavaco Silva de ser o Presidente “mais partidário” desde o 25 de Abril	ent1_opposes_ent2		2011-10-16 08:16:00	http://www.publico.pt/1516730	Carlos César	Cavaco Silva	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q57398
Jerónimo de Sousa acusa Manuela Ferreira Leite de querer “salvaguardar a face” do Governo	ent1_opposes_ent2		2011-10-21 00:43:00	http://www.publico.pt/1517530	Jerónimo de Sousa	Manuela Ferreira Leite	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q444059
António Costa apoia Francisco Assis	ent1_supports_ent2		2011-10-28	https://arquivo.pt/wayback/20111028021718/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=23426	António Costa	Francisco Assis	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q656518
Passos diz que caso Duarte Lima é “do foro da justiça”	other		2011-10-28 07:18:00	http://www.publico.pt/1518624	Passos	Duarte Lima	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q5290424
Fernando Nobre 'muito feliz' com eleição de Assunção Esteves	ent1_supports_ent2		2011-10-29	https://arquivo.pt/wayback/20111029044549/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=22294	Fernando Nobre	Assunção Esteves	https://www.wikidata.org/wiki/Q3069519	https://www.wikidata.org/wiki/Q2868303
Jerónimo diz que discurso Cavaco sobre pastor lembra “ruralismo salazarista”	ent1_opposes_ent2		2011-11-09 21:11:00	http://www.publico.pt/1520245	Jerónimo	Cavaco	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q57398
Hierarquias militares deviam tomar posição sobre afirmações de Otelo, diz Bacelar Gouveia	ent2_opposes_ent1		2011-11-11	https://arquivo.pt/wayback/20111111232024/http://www.ionline.pt/portugal/hierarquias-militares-deviam-tomar-posicao-sobre-afirmacoes-otelo-diz-bacelar-gouveia?quicktabs_media_article=0	Bacelar Gouveia	Otelo	https://www.wikidata.org/wiki/Q10308054	https://www.wikidata.org/wiki/Q1353499
Passos diverge de Cavaco no papel do BCE	ent1_opposes_ent2		2011-11-12 16:19:00	http://www.publico.pt/1520638	Passos	Cavaco	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q57398
César apela Cavaco para impedir medidas alegadamente inconstitucionais	ent1_asks_action_ent2		2011-11-12 21:27:00	http://www.publico.pt/1520678	César	Cavaco	https://www.wikidata.org/wiki/Q2571494	https://www.wikidata.org/wiki/Q57398
Passos Coelho felicita Monti pela sua nomeação para primeiro-ministro italiano	other		2011-11-14 23:38:00	http://www.publico.pt/1520924	Passos Coelho	Monti	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q47904
Soares critica Merkel pela “decadência” da Europa	ent1_opposes_ent2		2011-11-17 19:07:00	http://www.publico.pt/1521435	Soares	Merkel	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q567
Manuel Alegre diz que Cavaco deve saber “interpretar angústias dos portugueses”	other		2011-11-20 11:52:00	http://www.publico.pt/1521735	Manuel Alegre	Cavaco	https://www.wikidata.org/wiki/Q737410	https://www.wikidata.org/wiki/Q57398
Mário Soares defende Seguro e diz que o seu partido "está em forma"	ent1_supports_ent2		2011-11-23 14:30:00	http://www.publico.pt/1522210	Mário Soares	Seguro	https://www.wikidata.org/wiki/Q156781	http://www.wikidata.org/entity/Q1580316
Cavaco recusa fazer comentários sobre manifesto encabeçado por Mário Soares	other		2011-11-23 20:03:00	http://www.publico.pt/1522269	Cavaco	Mário Soares	https://www.wikidata.org/wiki/Q57398	https://www.wikidata.org/wiki/Q156781
Mendes afirma que Soares está a cercar, minar e condicionar Seguro	more_entities		2011-11-24 22:49:00	http://www.publico.pt/1522448	Mendes	Soares	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q156781
Líder do PS desafia Passos Coelho a não ficar refém de Merkel	other		2011-12-03 18:31:00	http://www.publico.pt/1523653	Passos Coelho	Merkel	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q567
Mário Soares diz que “Merkel só faz asneiras”	ent1_opposes_ent2		2011-12-06 09:48:00	http://www.publico.pt/1523933	Mário Soares	Merkel	https://www.wikidata.org/wiki/Q156781	https://www.wikidata.org/wiki/Q567
Portas diz que teve de ler duas vezes declarações de Sócrates	other		2011-12-07 19:34:00	http://www.publico.pt/1524207	Portas	Sócrates	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q182367
Inês Zuber substitui Ilda Figueiredo no Parlamento Europeu em Janeiro	ent1_replaces_ent2		2011-12-13 19:28:00	http://www.publico.pt/1524936	Inês Zuber	Ilda Figueiredo	https://www.wikidata.org/wiki/Q1671880	https://www.wikidata.org/wiki/Q3116195
Declarações de Pedro Nuno Santos sobre a dívida foram "infelizes", diz Marques Guedes	ent2_opposes_ent1		2011-12-15 14:33:00	http://www.publico.pt/1525219	Pedro Nuno Santos	Marques Guedes	https://www.wikidata.org/wiki/Q10347660	https://www.wikidata.org/wiki/Q11764395
Nem Salazar se atreveu a tocar no feriado de 5 de Outubro, diz Manuel Alegre	other		2011-12-15 16:11:00	http://www.publico.pt/1525242	Salazar	Manuel Alegre	https://www.wikidata.org/wiki/Q151394	https://www.wikidata.org/wiki/Q737410
PSD desafia Seguro a esclarecer se concorda com Pedro Nuno Santos	more_entities		2011-12-15 19:34:00	http://www.publico.pt/1525270	Seguro	Pedro Nuno Santos	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q10347660
Para Jerónimo de Sousa, emigração proposta por Passos Coelho é inaceitável	ent1_opposes_ent2		2011-12-18 16:56:00	http://www.publico.pt/1525552	Jerónimo de Sousa	Passos Coelho	https://www.wikidata.org/wiki/Q1688029	https://www.wikidata.org/wiki/Q57615
Seguro pede para não se dramatizar encontro com Passos	other		2011-12-21 20:48:00	http://www.publico.pt/1526049	Seguro	Passos	http://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q57615
Passos deseja boas-festas a Cavaco em clima de “grande e muito profícua cooperação”	other		2011-12-22 18:44:00	http://www.publico.pt/1526177	Passos	Cavaco	https://www.wikidata.org/wiki/Q57615	https://www.wikidata.org/wiki/Q57398
Marques Mendes critica Assunção Esteves por atraso no OE	ent1_opposes_ent2		2011-12-23 14:17:00	http://www.publico.pt/1526281	Marques Mendes	Assunção Esteves	https://www.wikidata.org/wiki/Q550243	https://www.wikidata.org/wiki/Q2868303
Carvalho da Silva considera “inaceitável” que Cavaco não tenha falado do mercado de trabalho	ent1_opposes_ent2		2012-01-02 07:51:00	http://www.publico.pt/1527208	Carvalho da Silva	Cavaco	https://www.wikidata.org/wiki/Q6752494	https://www.wikidata.org/wiki/Q57398
Ribau Esteves substitui Nogueira Leite na Associação Oceano XXI	ent1_replaces_ent2		2012-01-03 20:53:00	http://www.publico.pt/1527480	Ribau Esteves	Nogueira Leite	https://www.wikidata.org/wiki/Q10308703	https://www.wikidata.org/wiki/Q9619875
Seguro diz que caso Jerónimo Martins lhe deu razão	other		2012-01-04 22:46:00	http://www.publico.pt/1527664	Seguro	Jerónimo Martins	https://www.wikidata.org/entity/Q1580316	https://www.wikidata.org/wiki/Q1688026
Portas escusa-se a comentar decisão da Jerónimo Martins	other		2012-01-05 17:11:00	http://www.publico.pt/1527778	Portas	Jerónimo Martins	https://www.wikidata.org/wiki/Q58161	https://www.wikidata.org/wiki/Q1688026
Inquérito sobre licenciatura de Sócrates foi "transparente", diz Cândida Almeida	ent2_supports_ent1		2012-01-11 15:56:00	http://www.publico.pt/1528608	Sócrates	Cândida Almeida	https://www.wikidata.org/wiki/Q182367	None
Recusa de João Jardim é "razoável e compreensível", diz Guilherme Silva	ent2_supports_ent1		2012-01-12 11:34:00	http://www.publico.pt/1528739	João Jardim	Guilherme Silva	https://www.wikidata.org/wiki/Q784504	https://www.wikidata.org/wiki/Q10292842
